sampleID,phenotype,ref_genome,settings,value,feature
LP0030_03_L004,healthy_control,30memhg19,FalseDI1230XA,0.003639834,tMAD
LP0030_03_L004,healthy_control,30memhg19decoy,True40,0.002941462,tMAD
LP0030_03_L004,healthy_control,30memhg19decoy,TrueDI1230XA,0.002941918,tMAD
LP0030_03_L004,healthy_control,30memhg19decoy,TrueDI26830XA,0.003343433,tMAD
LP0030_03_L004,healthy_control,30memhg19decoy,FalseDI26830XA,0.003348225,tMAD
LP0030_03_L004,healthy_control,30memhg19,TrueDI26830XA,0.004339918,tMAD
LP0030_03_L004,healthy_control,30memhg19,FalseDI26830XA,0.002941918,tMAD
LP0030_03_L004,healthy_control,0memhg19,True40,0.003641203,tMAD
LP0030_03_L004,healthy_control,0memhg19,False40,0.003348225,tMAD
LP0030_03_L004,healthy_control,0memhg19,TrueDI26830XA,0.004042148,tMAD
LP0030_03_L004,healthy_control,0memhg19decoy,False40,0.003349025,tMAD
LP0030_03_L004,healthy_control,0memhg19decoy,FalseDI1230XA,0.002941918,tMAD
LP0030_03_L004,healthy_control,0memhg19,FalseDI1230XA,0.003343433,tMAD
LP0030_03_L004,healthy_control,0memhg19,FalseDI26830XA,0.003343433,tMAD
LP0030_03_L004,healthy_control,0memhg19,TrueDI1230XA,0.003640861,tMAD
LP0030_03_L004,healthy_control,0memhg19decoy,FalseDI26830XA,0.002941918,tMAD
LP0030_05_L004,healthy_control,30memhg19,TrueDI26830XA,0.002941462,tMAD
LP0030_05_L004,healthy_control,30memhg19decoy,True40,0.002646885,tMAD
LP0030_05_L004,healthy_control,30memhg19decoy,TrueDI1230XA,0.002644149,tMAD
LP0030_05_L004,healthy_control,30memhg19decoy,TrueDI26830XA,0.003342636,tMAD
LP0030_05_L004,healthy_control,30memhg19,TrueDI1230XA,0.002644833,tMAD
LP0030_05_L004,healthy_control,0memhg19decoy,False40,0.004339918,tMAD
LP0030_05_L004,healthy_control,0memhg19decoy,FalseDI1230XA,0.002941918,tMAD
LP0030_05_L004,healthy_control,0memhg19decoy,FalseDI26830XA,0.002941918,tMAD
LP0030_05_L004,healthy_control,30memhg19,False40,0.00294169,tMAD
LP0030_05_L004,healthy_control,30memhg19,FalseDI1230XA,0.002646201,tMAD
LP0030_05_L004,healthy_control,30memhg19,FalseDI26830XA,0.002646201,tMAD
LP0030_05_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.00294169,tMAD
LP0030_05_L004,healthy_control,30memhg19,True40,0.001946347,tMAD
LP0030_05_L004,healthy_control,0memhg19,FalseDI26830XA,0.002941462,tMAD
LP0030_05_L004,healthy_control,30memhg19decoy,FalseDI26830XA,0.002243089,tMAD
LP0030_05_L004,healthy_control,0memhg19,True40,0.002242861,tMAD
LP0030_05_L004,healthy_control,30memhg19decoy,False40,0.003344231,tMAD
LP0030_05_L004,healthy_control,30memhg19decoy,FalseDI1230XA,0.002243089,tMAD
LP0030_05_L004,healthy_control,0memhg19,TrueDI26830XA,0.00294169,tMAD
LP0030_05_L004,healthy_control,0memhg19decoy,TrueDI1230XA,0.003341041,tMAD
LP0030_05_L004,healthy_control,0memhg19,False40,0.00294169,tMAD
LP0030_05_L004,healthy_control,0memhg19,FalseDI1230XA,0.002649625,tMAD
LP0030_05_L004,healthy_control,0memhg19decoy,True40,0.001946347,tMAD
LP0030_05_L004,healthy_control,0memhg19,TrueDI1230XA,0.003342636,tMAD
LP0020_01,healthy_control,0memhg38noalt,True40,0.003637783,tMAD
LP0020_01,healthy_control,0memhg38noalt,TrueDI1230XA,0.003638466,tMAD
LP0020_01,healthy_control,0memhg38noalt,TrueDI26830XA,0.004749196,tMAD
LP0020_01,healthy_control,0memhg38,TrueDI1230XA,0.004339005,tMAD
LP0020_01,healthy_control,0memhg38,TrueDI26830XA,0.002653054,tMAD
LP0020_01,healthy_control,0memhg38noalt,False40,0.004739951,tMAD
LP0020_01,healthy_control,0memhg38noalt,FalseDI1230XA,0.004633125,tMAD
LP0020_01,healthy_control,0memhg38noalt,FalseDI26830XA,0.004338548,tMAD
LP0020_01,healthy_control,30memhg38noalt,TrueDI1230XA,0.00543764,tMAD
LP0020_01,healthy_control,30memhg38noalt,TrueDI26830XA,0.00433718,tMAD
LP0020_01,healthy_control,0memhg38,FalseDI26830XA,0.004749196,tMAD
LP0020_01,healthy_control,30memhg38,False40,0.003641203,tMAD
LP0020_01,healthy_control,0memhg38,False40,0.00433718,tMAD
LP0020_01,healthy_control,0memhg38,FalseDI1230XA,0.004049453,tMAD
LP0020_01,healthy_control,30memhg38noalt,FalseDI1230XA,0.004748167,tMAD
LP0020_01,healthy_control,0memhg38,True40,0.006138976,tMAD
LP0020_01,healthy_control,30memhg38,TrueDI26830XA,0.005733583,tMAD
LP0020_01,healthy_control,30memhg38noalt,False40,0.004742003,tMAD
LP0020_01,healthy_control,30memhg38,FalseDI26830XA,0.004338548,tMAD
LP0020_01,healthy_control,30memhg38noalt,FalseDI26830XA,0.004749196,tMAD
LP0020_01,healthy_control,30memhg38noalt,True40,0.004733802,tMAD
LP0020_01,healthy_control,30memhg38,FalseDI1230XA,0.004338548,tMAD
LP0020_01,healthy_control,30memhg38,True40,0.004338092,tMAD
LP0020_01,healthy_control,30memhg38,TrueDI1230XA,0.003343433,tMAD
LP0020_02,healthy_control,0memhg38noalt,TrueDI1230XA,0.0092314920000000009,tMAD
LP0020_02,healthy_control,0memhg38noalt,FalseDI26830XA,0.009915961,tMAD
LP0020_02,healthy_control,0memhg38noalt,True40,0.008528669,tMAD
LP0020_02,healthy_control,30memhg38noalt,TrueDI26830XA,0.011311227,tMAD
LP0020_02,healthy_control,0memhg38noalt,TrueDI26830XA,0.013152648,tMAD
LP0020_02,healthy_control,0memhg38,True40,0.002638007,tMAD
LP0020_02,healthy_control,0memhg38,False40,0.00821452,tMAD
LP0020_02,healthy_control,0memhg38,FalseDI1230XA,0.005738375,tMAD
LP0020_02,healthy_control,0memhg38,FalseDI26830XA,0.006437775,tMAD
LP0020_02,healthy_control,0memhg38noalt,FalseDI1230XA,0.010614334,tMAD
LP0020_02,healthy_control,30memhg38noalt,True40,0.009920059,tMAD
LP0020_02,healthy_control,30memhg38noalt,TrueDI1230XA,0.01191519,tMAD
LP0020_02,healthy_control,30memhg38,FalseDI26830XA,0.005438779,tMAD
LP0020_02,healthy_control,30memhg38,True40,0.009521731,tMAD
LP0020_02,healthy_control,30memhg38,False40,0.007129075,tMAD
LP0020_02,healthy_control,30memhg38,FalseDI1230XA,0.00573906,tMAD
LP0020_02,healthy_control,0memhg38,TrueDI26830XA,0.009926898,tMAD
LP0020_02,healthy_control,0memhg38noalt,False40,0.005731533,tMAD
LP0020_02,healthy_control,30memhg38,TrueDI1230XA,0.007926308,tMAD
LP0020_02,healthy_control,0memhg38,TrueDI1230XA,0.004338092,tMAD
LP0020_02,healthy_control,30memhg38,TrueDI26830XA,0.005035097,tMAD
LP0020_02,healthy_control,30memhg38noalt,False40,0.008932925,tMAD
LP0020_02,healthy_control,30memhg38noalt,FalseDI26830XA,0.009221459,tMAD
LP0020_02,healthy_control,30memhg38noalt,FalseDI1230XA,0.009920059,tMAD
LP0020_03,healthy_control,0memhg38,True40,0.007721875,tMAD
LP0020_03,healthy_control,0memhg38,FalseDI1230XA,0.009777451,tMAD
LP0020_03,healthy_control,0memhg38,FalseDI26830XA,0.009774588,tMAD
LP0020_03,healthy_control,0memhg38noalt,TrueDI26830XA,0.006031125,tMAD
LP0020_03,healthy_control,0memhg38,False40,0.004339461,tMAD
LP0020_03,healthy_control,0memhg38,TrueDI26830XA,0.011171219,tMAD
LP0020_03,healthy_control,0memhg38noalt,TrueDI1230XA,0.007721875,tMAD
LP0020_03,healthy_control,30memhg38,True40,0.006843626,tMAD
LP0020_03,healthy_control,30memhg38,False40,0.003642232,tMAD
LP0020_03,healthy_control,30memhg38,FalseDI1230XA,0.011045861,tMAD
LP0020_03,healthy_control,30memhg38,FalseDI26830XA,0.011045861,tMAD
LP0020_03,healthy_control,0memhg38noalt,False40,0.004339918,tMAD
LP0020_03,healthy_control,0memhg38noalt,FalseDI1230XA,0.005332411,tMAD
LP0020_03,healthy_control,0memhg38,TrueDI1230XA,0.013899375,tMAD
LP0020_03,healthy_control,0memhg38noalt,True40,0.005447911,tMAD
LP0020_03,healthy_control,30memhg38noalt,TrueDI26830XA,0.009235261,tMAD
LP0020_03,healthy_control,30memhg38noalt,FalseDI1230XA,0.005332411,tMAD
LP0020_03,healthy_control,30memhg38,TrueDI1230XA,0.00841945,tMAD
LP0020_03,healthy_control,30memhg38,TrueDI26830XA,0.011045861,tMAD
LP0020_03,healthy_control,30memhg38noalt,False40,0.005738375,tMAD
LP0020_03,healthy_control,30memhg38noalt,FalseDI26830XA,0.009333193,tMAD
LP0020_03,healthy_control,0memhg38noalt,FalseDI26830XA,0.005168894,tMAD
LP0020_03,healthy_control,30memhg38noalt,TrueDI1230XA,0.00911919,tMAD
LP0020_03,healthy_control,30memhg38noalt,True40,0.003351425,tMAD
LP0020_04,healthy_control,0memhg38noalt,False40,0.011685831,tMAD
LP0020_04,healthy_control,0memhg38,FalseDI26830XA,0.005729485,tMAD
LP0020_04,healthy_control,0memhg38,True40,0.014001076,tMAD
LP0020_04,healthy_control,0memhg38,False40,0.011862957,tMAD
LP0020_04,healthy_control,0memhg38noalt,True40,0.011600357,tMAD
LP0020_04,healthy_control,0memhg38noalt,TrueDI1230XA,0.010213272,tMAD
LP0020_04,healthy_control,0memhg38noalt,FalseDI1230XA,0.010810625,tMAD
LP0020_04,healthy_control,0memhg38,FalseDI1230XA,0.006426605,tMAD
LP0020_04,healthy_control,0memhg38,TrueDI26830XA,0.013300203,tMAD
LP0020_04,healthy_control,30memhg38,FalseDI26830XA,0.006136468,tMAD
LP0020_04,healthy_control,30memhg38,True40,0.01305947,tMAD
LP0020_04,healthy_control,0memhg38,TrueDI1230XA,0.01722954,tMAD
LP0020_04,healthy_control,30memhg38,TrueDI26830XA,0.01316285,tMAD
LP0020_04,healthy_control,30memhg38noalt,False40,0.013387709,tMAD
LP0020_04,healthy_control,30memhg38noalt,FalseDI1230XA,0.009228981,tMAD
LP0020_04,healthy_control,30memhg38,TrueDI1230XA,0.017388958,tMAD
LP0020_04,healthy_control,30memhg38noalt,True40,0.013641838,tMAD
LP0020_04,healthy_control,30memhg38noalt,TrueDI1230XA,0.010684819,tMAD
LP0020_04,healthy_control,30memhg38noalt,TrueDI26830XA,0.014843432,tMAD
LP0020_04,healthy_control,0memhg38noalt,TrueDI26830XA,0.014598432,tMAD
LP0020_04,healthy_control,0memhg38noalt,FalseDI26830XA,0.010920529,tMAD
LP0020_04,healthy_control,30memhg38,FalseDI1230XA,0.00841945,tMAD
LP0020_04,healthy_control,30memhg38noalt,FalseDI26830XA,0.010387052,tMAD
LP0020_04,healthy_control,30memhg38,False40,0.015112136,tMAD
LP0020_05,healthy_control,0memhg38noalt,True40,0.012607291,tMAD
LP0020_05,healthy_control,0memhg38noalt,False40,0.007721875,tMAD
LP0020_05,healthy_control,0memhg38,FalseDI1230XA,0.011335177,tMAD
LP0020_05,healthy_control,0memhg38,FalseDI26830XA,0.010635091,tMAD
LP0020_05,healthy_control,0memhg38,True40,0.007210209,tMAD
LP0020_05,healthy_control,0memhg38,False40,0.012580675,tMAD
LP0020_05,healthy_control,30memhg38noalt,True40,0.009911868,tMAD
LP0020_05,healthy_control,30memhg38noalt,TrueDI1230XA,0.005734267,tMAD
LP0020_05,healthy_control,30memhg38noalt,TrueDI26830XA,0.007721875,tMAD
LP0020_05,healthy_control,30memhg38noalt,FalseDI26830XA,0.005739746,tMAD
LP0020_05,healthy_control,30memhg38,False40,0.008618652,tMAD
LP0020_05,healthy_control,30memhg38,FalseDI1230XA,0.012033663,tMAD
LP0020_05,healthy_control,0memhg38noalt,TrueDI1230XA,0.012615275,tMAD
LP0020_05,healthy_control,0memhg38noalt,FalseDI1230XA,0.007721875,tMAD
LP0020_05,healthy_control,0memhg38,TrueDI1230XA,0.005033958,tMAD
LP0020_05,healthy_control,0memhg38,TrueDI26830XA,0.006126452,tMAD
LP0020_05,healthy_control,30memhg38noalt,False40,0.008361712,tMAD
LP0020_05,healthy_control,30memhg38noalt,FalseDI1230XA,0.006439374,tMAD
LP0020_05,healthy_control,0memhg38noalt,TrueDI26830XA,0.007721875,tMAD
LP0020_05,healthy_control,0memhg38noalt,FalseDI26830XA,0.006440175,tMAD
LP0020_05,healthy_control,30memhg38,TrueDI26830XA,0.005034527,tMAD
LP0020_05,healthy_control,30memhg38,FalseDI26830XA,0.012033663,tMAD
LP0020_05,healthy_control,30memhg38,True40,0.010216913,tMAD
LP0020_05,healthy_control,30memhg38,TrueDI1230XA,0.006428198,tMAD
LP0020_06,healthy_control,0memhg38,True40,0.008517285,tMAD
LP0020_06,healthy_control,0memhg38,FalseDI26830XA,0.017794919,tMAD
LP0020_06,healthy_control,30memhg38noalt,TrueDI26830XA,0.010810625,tMAD
LP0020_06,healthy_control,0memhg38,False40,0.012014836,tMAD
LP0020_06,healthy_control,0memhg38,FalseDI1230XA,0.017794919,tMAD
LP0020_06,healthy_control,0memhg38noalt,True40,0.011698765,tMAD
LP0020_06,healthy_control,0memhg38noalt,False40,0.009766005,tMAD
LP0020_06,healthy_control,0memhg38noalt,FalseDI1230XA,0.007721875,tMAD
LP0020_06,healthy_control,0memhg38,TrueDI1230XA,0.014701611,tMAD
LP0020_06,healthy_control,0memhg38,TrueDI26830XA,0.0232704,tMAD
LP0020_06,healthy_control,30memhg38noalt,TrueDI1230XA,0.008532092,tMAD
LP0020_06,healthy_control,0memhg38noalt,TrueDI1230XA,0.008254437,tMAD
LP0020_06,healthy_control,0memhg38noalt,TrueDI26830XA,0.009654268,tMAD
LP0020_06,healthy_control,30memhg38,False40,0.011088145,tMAD
LP0020_06,healthy_control,30memhg38,FalseDI1230XA,0.016103029,tMAD
LP0020_06,healthy_control,30memhg38,TrueDI26830XA,0.016949516,tMAD
LP0020_06,healthy_control,30memhg38,FalseDI26830XA,0.016103029,tMAD
LP0020_06,healthy_control,0memhg38noalt,FalseDI26830XA,0.007721875,tMAD
LP0020_06,healthy_control,30memhg38noalt,True40,0.009524926,tMAD
LP0020_06,healthy_control,30memhg38,True40,0.016988125,tMAD
LP0020_06,healthy_control,30memhg38,TrueDI1230XA,0.019712462,tMAD
LP0020_06,healthy_control,30memhg38noalt,FalseDI1230XA,0.008543525,tMAD
LP0020_06,healthy_control,30memhg38noalt,FalseDI26830XA,0.007721875,tMAD
LP0020_06,healthy_control,30memhg38noalt,False40,0.007835889,tMAD
LP0020_07,healthy_control,0memhg38,True40,0.007541885,tMAD
LP0020_07,healthy_control,0memhg38,False40,0.011912451,tMAD
LP0020_07,healthy_control,0memhg38noalt,False40,0.004749196,tMAD
LP0020_07,healthy_control,0memhg38noalt,FalseDI1230XA,0.004633125,tMAD
LP0020_07,healthy_control,0memhg38noalt,True40,0.006850485,tMAD
LP0020_07,healthy_control,0memhg38noalt,TrueDI1230XA,0.009819046,tMAD
LP0020_07,healthy_control,0memhg38,FalseDI1230XA,0.0092314920000000009,tMAD
LP0020_07,healthy_control,0memhg38,TrueDI26830XA,0.009654268,tMAD
LP0020_07,healthy_control,0memhg38,FalseDI26830XA,0.0092314920000000009,tMAD
LP0020_07,healthy_control,0memhg38,TrueDI1230XA,0.009118962,tMAD
LP0020_07,healthy_control,0memhg38noalt,FalseDI26830XA,0.004633125,tMAD
LP0020_07,healthy_control,30memhg38,False40,0.008126698,tMAD
LP0020_07,healthy_control,30memhg38,FalseDI1230XA,0.007721875,tMAD
LP0020_07,healthy_control,0memhg38noalt,TrueDI26830XA,0.005746614,tMAD
LP0020_07,healthy_control,30memhg38noalt,TrueDI26830XA,0.006032039,tMAD
LP0020_07,healthy_control,30memhg38,True40,0.005728802,tMAD
LP0020_07,healthy_control,30memhg38,TrueDI1230XA,0.023277584,tMAD
LP0020_07,healthy_control,30memhg38,FalseDI26830XA,0.009524127,tMAD
LP0020_07,healthy_control,30memhg38noalt,False40,0.007546341,tMAD
LP0020_07,healthy_control,30memhg38noalt,FalseDI1230XA,0.004633125,tMAD
LP0020_07,healthy_control,30memhg38,TrueDI26830XA,0.010810625,tMAD
LP0020_07,healthy_control,30memhg38noalt,TrueDI1230XA,0.004755375,tMAD
LP0020_07,healthy_control,30memhg38noalt,FalseDI26830XA,0.004057694,tMAD
LP0020_07,healthy_control,30memhg38noalt,True40,0.010345431,tMAD
LP0020_08,healthy_control,30memhg38,True40,0.010853108,tMAD
LP0020_08,healthy_control,0memhg38,True40,0.010443245,tMAD
LP0020_08,healthy_control,30memhg38,False40,0.005820279,tMAD
LP0020_08,healthy_control,30memhg38noalt,False40,0.010512403,tMAD
LP0020_08,healthy_control,0memhg38,False40,0.006028844,tMAD
LP0020_08,healthy_control,0memhg38noalt,True40,0.010990524,tMAD
LP0020_08,healthy_control,0memhg38noalt,False40,0.010810625,tMAD
LP0020_08,healthy_control,0memhg38noalt,TrueDI1230XA,0.011298501,tMAD
LP0020_08,healthy_control,30memhg38noalt,FalseDI1230XA,0.011614,tMAD
LP0020_08,healthy_control,30memhg38,TrueDI1230XA,0.014238838,tMAD
LP0020_08,healthy_control,30memhg38,FalseDI1230XA,0.010298959,tMAD
LP0020_08,healthy_control,0memhg38,FalseDI26830XA,0.011004824,tMAD
LP0020_08,healthy_control,0memhg38noalt,FalseDI1230XA,0.011726875,tMAD
LP0020_08,healthy_control,0memhg38,TrueDI1230XA,0.013481701,tMAD
LP0020_08,healthy_control,0memhg38,FalseDI1230XA,0.010699792,tMAD
LP0020_08,healthy_control,30memhg38noalt,True40,0.007422288,tMAD
LP0020_08,healthy_control,30memhg38noalt,TrueDI1230XA,0.008219293,tMAD
LP0020_08,healthy_control,30memhg38noalt,TrueDI26830XA,0.008222477,tMAD
LP0020_08,healthy_control,30memhg38noalt,FalseDI26830XA,0.009921426,tMAD
LP0020_08,healthy_control,30memhg38,TrueDI26830XA,0.014149366,tMAD
LP0020_08,healthy_control,30memhg38,FalseDI26830XA,0.010217825,tMAD
LP0020_08,healthy_control,0memhg38noalt,TrueDI26830XA,0.01342641,tMAD
LP0020_08,healthy_control,0memhg38noalt,FalseDI26830XA,0.010620255,tMAD
LP0020_08,healthy_control,0memhg38,TrueDI26830XA,0.012445357,tMAD
LP0025_01_L004,healthy_control,0memhg38,True40,0.002941006,tMAD
LP0025_01_L004,healthy_control,0memhg38,FalseDI1230XA,0.003639834,tMAD
LP0025_01_L004,healthy_control,30memhg38noalt,TrueDI1230XA,0.002941462,tMAD
LP0025_01_L004,healthy_control,0memhg38,False40,0.003638808,tMAD
LP0025_01_L004,healthy_control,0memhg38,TrueDI1230XA,0.002941918,tMAD
LP0025_01_L004,healthy_control,30memhg38noalt,True40,0.002243089,tMAD
LP0025_01_L004,healthy_control,0memhg38noalt,False40,0.003638466,tMAD
LP0025_01_L004,healthy_control,0memhg38noalt,FalseDI1230XA,0.002941234,tMAD
LP0025_01_L004,healthy_control,30memhg38noalt,TrueDI26830XA,0.002941462,tMAD
LP0025_01_L004,healthy_control,0memhg38,TrueDI26830XA,0.002941234,tMAD
LP0025_01_L004,healthy_control,0memhg38,FalseDI26830XA,0.003639834,tMAD
LP0025_01_L004,healthy_control,0memhg38noalt,TrueDI1230XA,0.002242975,tMAD
LP0025_01_L004,healthy_control,30memhg38,True40,0.002941234,tMAD
LP0025_01_L004,healthy_control,30memhg38,False40,0.002941006,tMAD
LP0025_01_L004,healthy_control,0memhg38noalt,True40,0.002941234,tMAD
LP0025_01_L004,healthy_control,30memhg38,FalseDI1230XA,0.002941462,tMAD
LP0025_01_L004,healthy_control,0memhg38noalt,TrueDI26830XA,0.003349025,tMAD
LP0025_01_L004,healthy_control,0memhg38noalt,FalseDI26830XA,0.002941234,tMAD
LP0025_01_L004,healthy_control,30memhg38,TrueDI1230XA,0.004048539,tMAD
LP0025_01_L004,healthy_control,30memhg38noalt,FalseDI26830XA,0.002941234,tMAD
LP0025_01_L004,healthy_control,30memhg38noalt,False40,0.003638808,tMAD
LP0025_01_L004,healthy_control,30memhg38noalt,FalseDI1230XA,0.002941234,tMAD
LP0025_01_L004,healthy_control,30memhg38,FalseDI26830XA,0.002941462,tMAD
LP0025_01_L004,healthy_control,30memhg38,TrueDI26830XA,0.003639834,tMAD
LP0025_02_L004,healthy_control,0memhg38,True40,0.00433718,tMAD
LP0025_02_L004,healthy_control,0memhg38,False40,0.0047379,tMAD
LP0025_02_L004,healthy_control,0memhg38,FalseDI1230XA,0.004633125,tMAD
LP0025_02_L004,healthy_control,0memhg38,FalseDI26830XA,0.004633125,tMAD
LP0025_02_L004,healthy_control,30memhg38noalt,False40,0.005435361,tMAD
LP0025_02_L004,healthy_control,30memhg38,True40,0.004045798,tMAD
LP0025_02_L004,healthy_control,30memhg38,False40,0.0054365,tMAD
LP0025_02_L004,healthy_control,0memhg38noalt,True40,0.006435377,tMAD
LP0025_02_L004,healthy_control,0memhg38noalt,False40,0.005434223,tMAD
LP0025_02_L004,healthy_control,0memhg38noalt,FalseDI1230XA,0.005035097,tMAD
LP0025_02_L004,healthy_control,0memhg38,TrueDI1230XA,0.004337636,tMAD
LP0025_02_L004,healthy_control,0memhg38,TrueDI26830XA,0.005035097,tMAD
LP0025_02_L004,healthy_control,30memhg38noalt,True40,0.006435377,tMAD
LP0025_02_L004,healthy_control,30memhg38noalt,TrueDI1230XA,0.005035667,tMAD
LP0025_02_L004,healthy_control,30memhg38noalt,FalseDI1230XA,0.00433718,tMAD
LP0025_02_L004,healthy_control,30memhg38,TrueDI1230XA,0.005445625,tMAD
LP0025_02_L004,healthy_control,30memhg38,FalseDI1230XA,0.00513532,tMAD
LP0025_02_L004,healthy_control,0memhg38noalt,TrueDI1230XA,0.00433718,tMAD
LP0025_02_L004,healthy_control,0memhg38noalt,TrueDI26830XA,0.005035097,tMAD
LP0025_02_L004,healthy_control,0memhg38noalt,FalseDI26830XA,0.005035097,tMAD
LP0025_02_L004,healthy_control,30memhg38noalt,FalseDI26830XA,0.00433718,tMAD
LP0025_02_L004,healthy_control,30memhg38,TrueDI26830XA,0.005035097,tMAD
LP0025_02_L004,healthy_control,30memhg38,FalseDI26830XA,0.00513532,tMAD
LP0025_02_L004,healthy_control,30memhg38noalt,TrueDI26830XA,0.005444483,tMAD
LP0025_03_L003,healthy_control,30memhg38noalt,True40,0.002645517,tMAD
LP0025_03_L003,healthy_control,0memhg38,FalseDI26830XA,0.003346627,tMAD
LP0025_03_L003,healthy_control,30memhg38noalt,TrueDI26830XA,0.002646885,tMAD
LP0025_03_L003,healthy_control,30memhg38,TrueDI26830XA,0.003639492,tMAD
LP0025_03_L003,healthy_control,30memhg38noalt,TrueDI1230XA,0.002941006,tMAD
LP0025_03_L003,healthy_control,30memhg38,False40,0.003345828,tMAD
LP0025_03_L003,healthy_control,30memhg38noalt,FalseDI26830XA,0.002242633,tMAD
LP0025_03_L003,healthy_control,30memhg38,FalseDI1230XA,0.00294055,tMAD
LP0025_03_L003,healthy_control,0memhg38noalt,False40,0.002940094,tMAD
LP0025_03_L003,healthy_control,0memhg38,True40,0.004338092,tMAD
LP0025_03_L003,healthy_control,30memhg38noalt,FalseDI1230XA,0.002242861,tMAD
LP0025_03_L003,healthy_control,0memhg38,FalseDI1230XA,0.003346627,tMAD
LP0025_03_L003,healthy_control,0memhg38noalt,True40,0.00264757,tMAD
LP0025_03_L003,healthy_control,30memhg38,FalseDI26830XA,0.003345828,tMAD
LP0025_03_L003,healthy_control,30memhg38,True40,0.00264757,tMAD
LP0025_03_L003,healthy_control,30memhg38,TrueDI1230XA,0.003638125,tMAD
LP0025_03_L003,healthy_control,0memhg38,TrueDI26830XA,0.002940094,tMAD
LP0025_03_L003,healthy_control,0memhg38noalt,TrueDI1230XA,0.002242519,tMAD
LP0025_03_L003,healthy_control,0memhg38noalt,FalseDI1230XA,0.002940778,tMAD
LP0025_03_L003,healthy_control,0memhg38,False40,0.002941234,tMAD
LP0025_03_L003,healthy_control,0memhg38noalt,FalseDI26830XA,0.00264757,tMAD
LP0025_03_L003,healthy_control,0memhg38,TrueDI1230XA,0.00363915,tMAD
LP0025_03_L003,healthy_control,30memhg38noalt,False40,0.002645517,tMAD
LP0025_03_L003,healthy_control,0memhg38noalt,TrueDI26830XA,0.002242519,tMAD
LP0025_04_L004,healthy_control,0memhg38,FalseDI26830XA,0.001544375,tMAD
LP0025_04_L004,healthy_control,0memhg38noalt,FalseDI26830XA,0.002942146,tMAD
LP0025_04_L004,healthy_control,0memhg38noalt,True40,0.002242975,tMAD
LP0025_04_L004,healthy_control,0memhg38noalt,TrueDI1230XA,0.00265031,tMAD
LP0025_04_L004,healthy_control,0memhg38noalt,FalseDI1230XA,0.001950339,tMAD
LP0025_04_L004,healthy_control,0memhg38,False40,0.001946347,tMAD
LP0025_04_L004,healthy_control,0memhg38,FalseDI1230XA,0.002242861,tMAD
LP0025_04_L004,healthy_control,0memhg38noalt,TrueDI26830XA,0.00265031,tMAD
LP0025_04_L004,healthy_control,30memhg38,False40,0.002242861,tMAD
LP0025_04_L004,healthy_control,30memhg38,TrueDI1230XA,0.002941234,tMAD
LP0025_04_L004,healthy_control,30memhg38,FalseDI1230XA,0.001949768,tMAD
LP0025_04_L004,healthy_control,0memhg38noalt,False40,0.002940778,tMAD
LP0025_04_L004,healthy_control,30memhg38,True40,0.002242975,tMAD
LP0025_04_L004,healthy_control,0memhg38,True40,0.002242633,tMAD
LP0025_04_L004,healthy_control,0memhg38,TrueDI1230XA,0.002242747,tMAD
LP0025_04_L004,healthy_control,30memhg38,FalseDI26830XA,0.001544375,tMAD
LP0025_04_L004,healthy_control,30memhg38noalt,False40,0.002940778,tMAD
LP0025_04_L004,healthy_control,30memhg38noalt,FalseDI1230XA,0.002942146,tMAD
LP0025_04_L004,healthy_control,30memhg38noalt,FalseDI26830XA,0.002942146,tMAD
LP0025_04_L004,healthy_control,0memhg38,TrueDI26830XA,0.002646885,tMAD
LP0025_04_L004,healthy_control,30memhg38noalt,True40,0.001949768,tMAD
LP0025_04_L004,healthy_control,30memhg38noalt,TrueDI1230XA,0.002646885,tMAD
LP0025_04_L004,healthy_control,30memhg38noalt,TrueDI26830XA,0.002942146,tMAD
