sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,-7.115538874,150,-8.024916968,757,180.7619417,6078.999982,-733.1032721,0.011291024,-0.006519208,164.2347239,SAEC_hg19.no_chr,healthy_control,-0.31,(27.1386624680608; 346.8432267613184),N/A,1.44,(-0.0812155684521266; 0.030571088790355472),N/A,0memhg19,False40
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-9.76917914,149.9776083,-82.66037506,757.0002869,87.78691772,6078.033035,-634.9256548,0.063786452,-0.002686941,-7.032599824,SAEC_hg38,lung_cancer,-1.47,(-54.6453444831473; 232.8294523259019),n.s.,3.19,(-0.07598507464889066; 0.03791247116054035),Significantly stronger coverage drop,30memhg38,False40
LP0026_42_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-27.65950923,149.5054246,20.47678342,758,17.43123454,6078.158303,-627.4470153,0.061885786,-0.00224217,6.077522062,SAEC_hg38,lung_cancer,-1.27,(-54.6453444831473; 232.8294523259019),n.s.,3.12,(-0.07598507464889066; 0.03791247116054035),Significantly stronger coverage drop,30memhg38,False40
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,9.643798186,149,-57.97665713,758,-143.3100273,6078.974435,-613.0942454,0.014097656,0.001924617,-190.5025869,SAEC_hg38,lung_cancer,-4.27,(-54.6453444831473; 232.8294523259019),Significantly stronger coverage drop,1.28,(-0.07598507464889066; 0.03791247116054035),n.s.,30memhg38,False40
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-11.77861847,149.2411535,-35.68249189,757.9923627,-395.5169393,6078.02131,-624.8121989,0.076226584,0.010353671,-444.7238072,SAEC_hg38,lung_cancer,-8.15,(-54.6453444831473; 232.8294523259019),Significantly stronger coverage drop,3.67,(-0.07598507464889066; 0.03791247116054035),Significantly stronger coverage drop,30memhg38,False40
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-2.662052677,149,-58.41146674,757,-186.8592059,6078.999979,-580.5312099,0.05017353,0.005013545,-248.6861458,SAEC_hg38,lung_cancer,-5.15,(-54.6453444831473; 232.8294523259019),Significantly stronger coverage drop,2.67,(-0.07598507464889066; 0.03791247116054035),Significantly stronger coverage drop,30memhg38,False40
LP0028_01_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,11.77139091,149,14.64604611,757,96.75540622,6078.938868,-658.8351725,-0.045585782,-0.00508661,125.0534297,SAEC_hg38,lung_cancer,0.55,(-54.6453444831473; 232.8294523259019),n.s.,-1.02,(-0.07598507464889066; 0.03791247116054035),n.s.,30memhg38,False40
LP0029_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,0.269593388,150,54.94534362,757.0000001,111.4587332,6078.091798,-657.0474191,-0.036989168,-0.00627859,167.1015534,SAEC_hg38,healthy_control,1.19,(-54.6453444831473; 232.8294523259019),N/A,-0.69,(-0.07598507464889066; 0.03791247116054035),N/A,30memhg38,False40
LP0029_04_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,28.95214195,150,-45.74606707,757,145.8923515,6078.08292,-568.8031045,-0.062469004,-0.005359121,133.049347,SAEC_hg38,healthy_control,0.67,(-54.6453444831473; 232.8294523259019),N/A,-1.67,(-0.07598507464889066; 0.03791247116054035),N/A,30memhg38,False40
LP0029_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,7.789109562,149,32.18595696,758,50.8189076,6078.04067,-696.5032819,-0.041130415,-0.00267073,92.25970234,SAEC_hg38,healthy_control,0.05,(-54.6453444831473; 232.8294523259019),N/A,-0.85,(-0.07598507464889066; 0.03791247116054035),N/A,30memhg38,False40
LP0029_06_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-8.825633155,150,0.194094447,758,232.7755482,6078.954179,-589.9857802,0.008094322,-0.007978153,222.508354,SAEC_hg38,healthy_control,2.04,(-54.6453444831473; 232.8294523259019),N/A,1.04,(-0.07598507464889066; 0.03791247116054035),N/A,30memhg38,False40
LP0030_03_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,1.257452378,150,32.10670141,757.0000024,-1.077772691,6078.134341,-750.2985026,-0.020193971,-0.001450935,32.78118227,SAEC_hg38,healthy_control,-0.86,(-54.6453444831473; 232.8294523259019),N/A,-0.04,(-0.07598507464889066; 0.03791247116054035),N/A,30memhg38,False40
LP0030_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-2.429725024,149,4.425896925,758,25.13515164,6078.000101,-716.3051555,0.002526316,-0.002050936,26.76238771,SAEC_hg38,healthy_control,-0.95,(-54.6453444831473; 232.8294523259019),N/A,0.83,(-0.07598507464889066; 0.03791247116054035),N/A,30memhg38,False40
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-3.151087372,150,-0.433502609,757,57.19310906,6078.999906,-728.3257208,0.004855766,-0.003960749,53.04832039,SAEC_hg38,healthy_control,-0.6,(-47.406452808497505; 228.76628705567813),N/A,1.37,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,10.60389558,149,36.7457048,758,-16.28962542,6078.999938,-725.8727531,-0.046662131,-0.002472512,33.08394733,SAEC_hg38,healthy_control,-0.91,(-47.406452808497505; 228.76628705567813),N/A,-0.8,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,5.439108484,149.999999,11.76308655,757,-11.09176399,6078.951598,-606.1152519,-0.019937217,-0.003840723,7.083008608,SAEC_hg38,healthy_control,-1.33,(-47.406452808497505; 228.76628705567813),N/A,0.32,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-1.53106717,150,-9.727107228,757.0160714,81.59688029,6078,-735.4178767,0.003842386,-0.003457307,69.91968671,SAEC_hg38,healthy_control,-0.33,(-47.406452808497505; 228.76628705567813),N/A,1.33,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0025_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,8.867035052,150,24.2074243,757,-171.0585426,6078.07711,-574.5519764,-0.025112676,-3.43E-05,-136.1844903,SAEC_hg38,lung_cancer,-3.6,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,0.11,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0025_06_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-7.910220779,149.9985775,70.02898523,757.9999909,37.60754757,6078.080718,-618.0934023,-0.018286966,-0.004603906,99.09119263,SAEC_hg38,lung_cancer,0.13,(-47.406452808497505; 228.76628705567813),n.s.,0.39,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0025_07_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,10.195651,149.9999999,-9.215776143,757.9999005,74.97374045,6078.000005,-718.1244588,-0.027187221,-0.002910701,77.38314744,SAEC_hg38,healthy_control,-0.21,(-47.406452808497505; 228.76628705567813),N/A,0.02,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,12.0519854,149.6078838,28.35331257,757,116.0722229,6078.016833,-678.9665887,-0.054698599,-0.00427277,158.5027772,SAEC_hg38,healthy_control,1.08,(-47.406452808497505; 228.76628705567813),N/A,-1.14,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-38.26433472,150,-75.96296461,757,-129.5848969,6078.000006,-683.6764596,0.150306802,0.001773451,-250.3639699,SAEC_hg38,lung_cancer,-5.42,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,7.49,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-3.901788412,150,-1.667924442,757.0958004,-38.39089017,6078.999976,-664.879259,0.013775601,-5.52E-04,-44.54484542,SAEC_hg38,lung_cancer,-2.15,(-47.406452808497505; 228.76628705567813),n.s.,1.74,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0025_12_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-0.897542059,150,8.739487255,758,11.07569116,6078.07507,-678.2060468,-0.002939522,-0.002145049,18.84541941,SAEC_hg38,lung_cancer,-1.14,(-47.406452808497505; 228.76628705567813),n.s.,1.04,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0025_15_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-9.928398186,150,-1.771902909,757.0001733,-158.2643482,6078.000007,-711.7213996,0.037727533,0.00243416,-171.3623146,SAEC_hg38,lung_cancer,-4.16,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,2.75,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0025_17_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-13.89743078,150,27.39095736,758,-34.76337895,6078.999894,-720.7010463,0.024827102,-0.001521006,-23.1556782,SAEC_hg38,lung_cancer,-1.81,(-47.406452808497505; 228.76628705567813),n.s.,2.21,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0025_21_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-2.58686499,150,-42.32224861,757,-229.1397791,6078.999978,-690.7485348,0.044221672,0.006372655,-274.5935965,SAEC_hg38,lung_cancer,-5.8,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,3.03,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,2.443509527,149,10.8310919,758,-46.39932915,6078.968098,-646.267641,-0.009197881,-0.00101639,-32.58976991,SAEC_hg38,lung_cancer,-1.96,(-47.406452808497505; 228.76628705567813),n.s.,0.78,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,3.115005723,149,10.53531191,758,120.6902168,6078.087647,-727.9342071,-0.021806791,-0.004806257,134.7952284,SAEC_hg38,lung_cancer,0.7,(-47.406452808497505; 228.76628705567813),n.s.,0.25,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,4.442489407,149,-1.67748261,757.0266367,-12.97240576,6079,-728.1670228,-0.01015927,-8.45E-04,-9.509943554,SAEC_hg38,lung_cancer,-1.59,(-47.406452808497505; 228.76628705567813),n.s.,0.74,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0026_08_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-18.80038459,149,-91.07040613,757.0000002,-283.7538775,6078.949512,-676.6458609,0.116953747,0.005444229,-397.1118455,SAEC_hg38,lung_cancer,-7.75,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,6.09,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0026_22_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-15.52213526,150,3.947102811,757.9999997,-155.8243452,6078.963108,-658.0820176,0.049431751,0.003020622,-169.6225907,SAEC_hg38,lung_cancer,-4.13,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,3.24,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-11.0446659,150,-19.17348562,757,-51.08400238,6078.967532,-781.3180769,0.042831545,0.002632961,-83.15273716,SAEC_hg38,lung_cancer,-2.76,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,2.97,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-2.934839125,149.0492886,-91.60322806,757.0000004,87.26824107,6078.033977,-627.6426394,0.050402629,-0.002319242,-8.673485599,SAEC_hg38,lung_cancer,-1.58,(-47.406452808497505; 228.76628705567813),n.s.,3.29,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0026_42_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-19.84663049,149,12.31862735,757.9636447,-7.075402945,6078.999997,-622.3781826,0.047119276,-6.66E-04,-17.60370725,SAEC_hg38,lung_cancer,-1.72,(-47.406452808497505; 228.76628705567813),n.s.,3.15,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,13.86097302,149,-62.16903476,758,-129.8007209,6078.986702,-610.7814726,0.004126218,0.001020206,-176.3586231,SAEC_hg38,lung_cancer,-4.24,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,1.34,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-9.449778278,149,-42.96991954,758,-398.2058689,6078.008924,-623.6841138,0.074053952,0.010264541,-452.0712249,SAEC_hg38,lung_cancer,-8.62,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,4.28,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,1.725853542,149,-65.2044523,757,-203.8821981,6078.025697,-577.0354406,0.043124298,0.005309056,-267.4685987,SAEC_hg38,lung_cancer,-5.69,(-47.406452808497505; 228.76628705567813),Significantly stronger coverage drop,2.98,(-0.07974963109287567; 0.024462529592076603),Significantly stronger coverage drop,30memhg38,FalseDI1230XA
LP0028_01_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,10.35620093,149,17.15931556,757,106.6255416,6078.946217,-650.4916716,-0.043768903,-0.005937845,135.8114555,SAEC_hg38,lung_cancer,0.72,(-47.406452808497505; 228.76628705567813),n.s.,-0.68,(-0.07974963109287567; 0.024462529592076603),n.s.,30memhg38,FalseDI1230XA
LP0029_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,4.873517757,150,52.33023395,757,106.0487785,6078.113657,-653.2245769,-0.047500548,-0.006588652,164.3830831,SAEC_hg38,healthy_control,1.17,(-47.406452808497505; 228.76628705567813),N/A,-0.84,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0029_04_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,18.89290338,149,-3.391957009,757,143.6408238,6078.039695,-570.4399026,-0.058225619,-0.005527292,161.924553,SAEC_hg38,healthy_control,1.13,(-47.406452808497505; 228.76628705567813),N/A,-1.29,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0029_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,9.751368497,149,33.39328711,758,69.76547753,6078.018551,-697.862691,-0.04826333,-0.002809895,114.6748493,SAEC_hg38,healthy_control,0.38,(-47.406452808497505; 228.76628705567813),N/A,-0.87,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0029_06_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-5.220544517,149.9999982,0.538540282,757.0361327,187.4737069,6078.999999,-583.6746498,0.001297634,-0.007547656,181.7734458,SAEC_hg38,healthy_control,1.45,(-47.406452808497505; 228.76628705567813),N/A,1.22,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0030_03_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,6.219805375,149.9999991,26.31916977,757,17.87635772,6078.999994,-742.306624,-0.031585766,-0.00219259,51.61288692,SAEC_hg38,healthy_control,-0.62,(-47.406452808497505; 228.76628705567813),N/A,-0.17,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0030_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,1.987929752,150,3.372742084,758,9.076236019,6078.075993,-720.0643498,-0.007657964,-0.0016044,14.76929965,SAEC_hg38,healthy_control,-1.21,(-47.406452808497505; 228.76628705567813),N/A,0.84,(-0.07974963109287567; 0.024462529592076603),N/A,30memhg38,FalseDI1230XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-3.000143085,150,-1.181236512,757,65.41699617,6078.992023,-730.1783462,0.004308662,-0.004077692,60.68311841,SAEC_hg38,healthy_control,-0.5,(-68.43245343850326; 265.3698093273308),N/A,1.26,(-0.0823126503115904; 0.02786407559152392),N/A,30memhg38,FalseDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,8.877956599,149,41.22952396,758,-29.8987981,6078.926755,-726.795161,-0.043507721,-0.001624741,22.01741066,SAEC_hg38,healthy_control,-1,(-68.43245343850326; 265.3698093273308),N/A,-0.65,(-0.0823126503115904; 0.02786407559152392),N/A,30memhg38,FalseDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,2.8073657,150,8.020144026,757.0000405,0.109095614,6078.993278,-607.917161,-0.011700323,-0.003891342,11.45020239,SAEC_hg38,healthy_control,-1.14,(-68.43245343850326; 265.3698093273308),N/A,0.62,(-0.0823126503115904; 0.02786407559152392),N/A,30memhg38,FalseDI26830XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-2.356978794,150,-6.771571994,757.0440468,78.50125857,6078,-735.8720896,0.004684502,-0.003682405,68.85507159,SAEC_hg38,healthy_control,-0.39,(-68.43245343850326; 265.3698093273308),N/A,1.27,(-0.0823126503115904; 0.02786407559152392),N/A,30memhg38,FalseDI26830XA
LP0025_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,9.354991583,150,23.95881109,757,-189.0462723,6078.084451,-574.9201737,-0.0250988,-1.51E-04,-153.8390562,SAEC_hg38,lung_cancer,-3.32,(-68.43245343850326; 265.3698093273308),Significantly stronger coverage drop,0.08,(-0.0823126503115904; 0.02786407559152392),n.s.,30memhg38,FalseDI26830XA
LP0025_06_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-8.19920272,150,75.10398465,757.9999997,58.04284473,6078.114692,-615.3447432,-0.021530878,-0.005391231,124.2915941,SAEC_hg38,lung_cancer,0.34,(-68.43245343850326; 265.3698093273308),n.s.,0.23,(-0.0823126503115904; 0.02786407559152392),n.s.,30memhg38,FalseDI26830XA
